base_price,competitor_price,demand,stock,is_holiday,target_price
456.5,436.84,0.61,92,1,472.27
193.49,180.55,0.4,9,0,196.52
324.28,311.94,0.67,34,0,322.7
384.07,384.0,0.23,173,1,358.74
396.83,381.24,0.66,188,1,401.49
238.21,246.17,0.39,183,0,227.62
76.84,71.78,0.53,169,1,73.83
276.77,283.99,0.35,128,0,278.25
485.55,492.81,0.73,79,0,519.7
121.53,103.43,0.32,67,1,121.78
207.43,227.36,0.78,127,1,242.85
197.04,188.62,0.48,35,0,191.18
176.52,177.37,0.32,79,0,176.88
146.35,148.42,0.36,126,0,147.58
195.18,208.11,0.56,127,0,200.12
90.11,70.49,0.54,177,0,77.99
269.7,265.75,0.63,194,0,255.27
470.41,462.08,0.64,153,0,451.84
437.32,421.22,0.4,124,0,431.55
487.18,485.78,0.21,139,0,449.14
206.99,220.18,0.64,114,1,227.3
482.79,501.95,0.54,69,0,483.71
497.3,499.04,0.62,13,0,510.88
414.36,432.47,0.49,106,0,415.13
282.66,270.52,0.64,97,0,277.64
471.09,473.71,0.76,99,0,508.18
308.22,306.86,0.22,157,0,278.91
407.82,404.2,0.69,19,0,419.63
388.54,383.55,0.0,182,0,345.56
326.89,321.9,0.42,170,0,314.31
383.94,391.79,0.57,72,0,387.78
226.63,242.4,0.62,62,0,233.28
79.33,97.85,0.7,143,0,95.27
444.54,430.95,0.41,163,0,429.22
432.66,415.37,0.57,178,0,411.14
233.39,232.79,0.43,112,0,228.72
451.63,440.71,0.91,139,1,507.67
75.94,93.43,0.65,32,1,85.1
196.51,207.13,0.49,92,0,201.76
227.15,218.06,0.44,186,0,221.36
59.97,46.66,0.51,174,0,53.77
339.89,356.62,0.55,95,1,364.26
146.34,151.35,1.0,150,0,154.45
87.08,100.81,0.74,13,0,102.91
146.44,157.73,0.48,47,0,153.19
339.87,335.77,0.27,146,0,318.15
140.23,155.78,0.26,75,0,133.82
334.35,335.24,0.64,156,0,326.0
464.12,461.22,0.73,172,0,475.04
102.61,102.57,0.4,173,0,103.33
162.76,172.11,0.3,26,0,161.81
72.46,74.69,0.27,93,0,70.58
118.17,114.19,0.06,145,0,109.97
250.43,234.1,0.45,139,0,246.65
81.02,95.6,0.66,66,1,85.6
440.38,436.05,0.2,15,0,417.48
365.3,346.21,0.48,165,0,346.36
203.34,202.06,0.52,92,1,209.46
140.65,160.4,1.0,96,0,156.19
439.89,420.76,0.45,41,1,460.81
395.87,390.95,0.76,15,1,458.5
399.22,403.77,0.18,94,0,369.48
447.01,440.74,0.82,11,0,490.75
326.33,335.24,0.29,193,0,292.69
198.7,200.23,0.52,12,0,206.64
233.35,228.95,0.66,7,0,238.23
329.43,326.47,0.45,181,0,321.39
348.26,362.03,0.58,145,0,352.98
404.06,418.74,0.44,8,0,424.51
287.62,279.16,0.34,174,0,276.1
52.92,72.51,0.7,144,0,65.48
369.42,370.52,0.42,85,1,394.74
404.95,403.2,0.38,35,0,408.62
496.31,487.8,0.38,167,0,471.87
384.93,394.77,0.73,190,0,403.09
271.01,263.29,0.77,146,1,303.63
398.37,397.19,0.71,134,1,450.71
148.74,160.66,0.32,173,1,155.93
104.54,91.9,0.44,36,0,102.35
481.86,465.86,0.53,82,0,480.01
388.09,405.78,0.24,88,1,390.63
276.72,274.95,0.41,99,0,271.51
345.56,349.97,0.7,129,0,343.15
183.37,186.15,0.75,26,0,195.45
484.98,488.74,0.37,55,0,482.41
337.53,336.6,0.66,148,0,338.82
306.7,326.6,0.51,90,0,317.67
245.88,243.0,0.58,35,1,258.69
428.9,427.92,0.31,146,1,448.71
242.76,241.35,0.75,36,0,256.27
437.47,427.61,0.29,0,0,417.28
243.14,259.04,0.58,17,0,256.83
309.79,313.89,0.23,24,0,286.7
398.39,387.99,0.67,81,0,390.69
486.67,498.96,0.44,192,0,473.22
220.41,228.21,0.05,83,0,203.76
330.03,328.52,0.47,136,0,332.77
459.99,472.51,0.63,135,0,467.89
194.3,207.1,0.66,175,0,187.94
180.22,184.81,0.66,165,0,177.11
288.71,272.04,0.53,23,0,284.19
55.37,55.42,0.13,114,0,50.6
62.83,51.28,0.12,18,0,56.56
472.1,461.4,0.18,46,0,439.39
50.14,65.43,0.77,9,0,57.49
446.34,447.85,0.34,106,0,446.59
375.37,371.1,0.64,161,0,359.78
263.72,267.73,0.35,100,0,267.43
202.84,199.97,0.82,99,0,217.97
325.45,311.3,0.36,8,0,328.55
67.06,65.34,0.39,66,1,66.83
493.6,499.79,0.69,10,0,507.89
98.15,89.86,0.36,197,0,93.55
327.11,329.14,0.52,147,0,330.43
71.52,80.23,0.45,130,1,79.56
64.94,84.81,0.64,49,0,72.18
379.78,375.51,0.31,79,0,383.09
409.38,407.72,0.74,179,1,447.64
149.32,153.9,0.58,48,0,150.63
174.38,177.13,0.65,61,0,170.48
363.28,381.7,0.39,87,0,364.34
323.73,332.35,0.32,176,0,317.1
221.89,238.34,0.32,152,1,233.79
308.59,291.94,0.37,122,1,321.74
392.29,379.57,0.54,64,0,390.36
451.34,456.64,0.46,124,0,455.45
80.38,69.06,0.96,124,0,83.5
374.87,385.81,0.33,48,0,378.71
272.31,268.71,0.38,36,0,276.18
196.92,214.38,0.21,178,1,192.48
165.44,167.99,0.24,125,0,151.26
423.63,416.61,0.27,73,0,386.97
82.99,71.93,0.5,123,0,77.53
206.87,206.61,0.4,62,0,211.13
66.81,66.82,0.55,124,0,66.09
106.0,107.21,0.72,72,0,118.6
216.39,221.42,0.27,92,1,210.1
141.98,131.83,0.49,3,0,139.2
202.93,206.31,0.31,99,0,207.84
467.66,457.18,0.47,101,0,462.48
179.49,198.81,0.49,3,1,197.37
232.85,214.1,0.49,104,0,227.88
366.93,376.62,0.28,41,0,341.26
111.32,92.3,0.75,181,0,111.85
476.71,461.34,0.25,120,1,458.6
145.25,128.48,0.27,174,0,122.38
149.67,147.39,0.35,1,0,156.41
447.74,427.95,0.67,15,0,456.5
463.79,455.51,0.41,31,1,485.8
158.11,176.37,0.46,60,0,161.9
491.0,483.79,0.54,2,0,506.14
420.23,438.11,0.83,169,0,439.56
372.73,382.54,0.47,46,0,373.92
435.64,439.97,0.2,88,0,411.34
143.55,145.34,0.89,57,0,149.21
343.81,350.2,0.48,37,0,343.28
161.32,179.72,0.48,47,0,165.66
414.44,417.82,0.36,33,0,416.08
120.95,130.4,0.29,182,0,114.08
286.53,291.52,0.67,0,0,300.31
60.5,47.48,0.41,199,0,52.29
74.02,81.56,0.73,98,1,83.59
325.06,318.05,0.68,100,0,320.61
84.38,95.52,0.56,41,0,83.97
114.81,130.44,0.49,133,0,123.96
176.6,180.42,0.27,183,0,158.09
365.78,363.34,0.35,130,1,386.99
70.15,71.83,0.41,192,0,66.48
262.4,274.35,0.22,35,0,247.29
261.3,256.46,0.4,108,0,257.82
155.33,168.53,0.28,179,0,143.81
449.93,445.15,0.65,89,0,450.96
468.61,484.92,0.0,73,1,460.44
253.34,241.03,0.32,95,0,244.77
109.9,123.88,0.6,145,0,114.75
183.88,187.26,0.51,42,0,180.46
244.7,255.82,0.9,95,0,260.3
419.59,425.06,0.65,154,0,409.56
292.42,284.42,0.33,12,1,315.27
308.92,306.95,0.36,185,0,294.32
257.9,239.3,0.56,51,0,250.44
459.29,466.13,0.55,63,0,456.69
173.43,193.02,0.63,0,0,186.69
394.09,405.23,0.56,134,0,393.65
301.47,288.53,0.21,34,0,274.87
485.49,469.55,0.64,199,1,485.64
67.76,71.87,0.5,86,0,70.17
308.66,295.84,0.29,23,0,287.66
114.7,130.82,0.3,69,0,116.19
367.83,373.39,0.7,155,0,356.63
321.96,314.07,0.54,149,0,321.32
360.73,342.56,0.22,155,0,317.69
379.61,374.07,0.26,72,0,350.77
404.06,421.0,0.27,16,0,392.72
217.99,220.57,0.4,24,1,228.69
384.1,367.41,0.71,132,0,402.75
335.75,327.41,0.62,68,0,334.58
411.67,430.84,0.61,74,0,412.59
194.16,181.99,0.58,31,0,187.87
458.77,458.88,0.57,178,0,441.63
50.08,36.58,0.44,57,0,44.72
236.84,241.99,0.58,155,1,240.82
277.5,283.5,0.45,120,0,280.24
447.74,464.16,0.48,99,0,457.49
218.1,229.45,0.72,148,1,247.07
336.62,346.48,0.47,107,0,340.59
185.98,201.55,0.37,64,0,189.71
191.64,211.06,0.76,70,0,206.04
303.1,288.05,0.53,156,1,303.44
189.95,206.59,0.46,169,0,186.79
429.57,424.02,0.63,81,0,426.8
344.54,334.71,0.41,53,0,336.62
198.58,193.72,0.44,10,0,204.37
477.02,459.95,0.49,152,0,451.54
285.51,294.89,0.18,170,0,254.52
163.12,155.49,0.57,180,0,151.74
105.27,123.89,0.6,54,1,117.57
408.08,405.29,0.45,59,0,410.92
288.11,282.69,0.62,24,0,288.0
368.67,379.82,0.19,96,0,347.71
480.32,490.92,0.8,126,0,514.57
371.62,372.48,0.39,72,0,367.52
291.74,305.58,0.77,113,1,331.88
185.28,191.73,0.41,169,0,184.98
149.0,141.41,0.5,89,0,142.66
472.01,485.07,0.34,5,0,490.91
418.99,414.35,0.51,68,0,422.48
353.66,363.8,0.99,115,0,377.95
402.2,405.72,0.19,138,1,396.19
286.04,298.7,0.28,45,0,270.49
178.24,173.36,0.41,194,0,174.45
268.06,285.12,0.59,107,0,268.58
244.3,239.59,0.56,99,0,240.01
83.58,88.28,0.52,121,0,83.15
93.67,90.98,0.34,13,0,94.82
261.93,273.96,0.43,116,0,262.93
216.06,219.74,0.26,166,0,195.99
146.45,145.29,0.38,127,1,154.78
266.35,283.34,0.38,54,0,269.65
173.56,169.83,0.57,58,0,171.83
356.09,340.43,0.21,9,0,339.3
335.17,330.48,0.71,82,0,356.17
240.87,230.56,0.59,41,0,237.68
91.14,77.53,0.05,56,0,82.62
462.86,471.88,0.47,10,1,510.26
50.11,60.64,0.36,95,0,52.78
119.94,129.46,0.41,152,1,127.29
432.73,414.66,0.39,122,0,430.6
52.97,41.89,0.33,163,0,51.32
331.43,337.02,0.54,187,1,340.67
246.53,252.61,0.79,121,0,261.05
142.21,131.53,0.76,79,0,150.27
145.06,132.58,0.7,87,0,138.64
71.43,74.33,0.49,123,0,73.01
363.82,370.77,0.66,114,0,364.41
318.98,304.66,0.36,119,0,315.36
172.22,158.04,0.45,60,0,168.11
422.1,405.15,0.99,182,1,457.17
456.44,443.13,0.97,58,1,516.99
211.34,196.96,0.41,15,1,231.26
306.33,306.39,0.82,198,0,311.06
146.98,127.97,0.79,170,0,149.26
328.74,338.69,0.97,129,1,377.17
206.85,210.34,0.59,16,0,217.99
280.72,293.24,0.62,143,0,283.43
468.72,473.77,0.5,70,1,494.17
159.7,151.58,0.76,191,0,163.06
106.72,96.12,0.95,162,0,108.54
357.44,356.71,0.38,13,0,369.49
281.41,269.74,0.55,18,0,291.97
488.12,492.36,0.84,47,1,555.12
195.75,212.82,0.47,18,0,205.05
183.95,181.6,0.3,62,0,174.58
132.48,144.6,0.2,189,0,125.57
289.89,293.01,0.69,132,0,293.6
140.3,152.03,0.57,49,0,147.87
405.47,421.83,0.53,11,1,452.18
412.89,402.82,0.2,42,0,382.78
335.23,332.32,0.51,110,0,338.58
129.7,130.84,0.69,38,0,128.27
404.5,411.69,0.12,58,1,400.21
376.43,378.39,0.72,125,0,402.49
483.66,479.67,0.78,153,0,497.64
314.8,309.31,0.31,136,0,316.73
281.38,288.72,0.48,57,0,280.05
114.54,101.25,0.34,27,0,110.62
313.1,295.76,0.47,136,1,324.82
477.65,486.58,0.94,113,1,543.37
424.36,434.64,0.94,82,0,452.77
284.84,297.54,0.55,181,0,281.57
358.18,376.19,0.34,27,0,359.65
297.5,301.16,0.47,61,0,302.31
146.32,150.15,0.72,116,1,169.97
385.23,390.57,0.33,140,1,410.03
197.48,192.52,0.53,129,0,199.91
103.09,111.44,0.51,158,0,101.45
190.44,181.18,0.11,48,0,176.5
70.42,72.71,0.28,150,0,66.84
413.22,415.66,0.43,96,0,414.0
415.61,425.36,0.28,48,0,388.71
487.72,490.13,0.33,196,0,474.89
330.43,324.33,0.35,147,0,324.29
212.93,230.34,0.42,199,0,208.53
490.17,480.69,0.64,44,0,482.95
453.93,435.44,0.53,90,0,448.53
72.06,54.91,0.57,127,0,71.5
420.16,426.63,0.6,80,0,426.35
125.14,115.83,0.35,115,0,120.77
123.98,115.35,0.47,123,0,118.33
251.34,256.32,0.84,164,0,256.1
214.32,213.49,0.46,111,1,227.08
483.28,488.35,0.47,70,1,514.01
285.91,276.82,0.49,182,1,289.46
394.78,404.38,0.73,73,1,451.47
290.3,279.78,0.46,2,1,316.34
471.8,458.42,0.84,76,0,499.28
193.48,207.94,0.41,33,1,206.6
53.39,45.26,0.42,134,0,52.15
160.72,175.81,0.57,175,0,155.99
415.83,422.97,0.52,160,0,407.35
439.6,437.13,0.63,51,1,462.73
93.51,112.63,0.47,166,0,100.66
193.74,177.47,0.7,16,0,206.78
199.67,184.02,0.68,113,1,209.18
347.63,340.63,0.0,152,1,329.74
59.78,49.36,0.67,26,0,61.43
314.5,314.89,0.2,116,0,294.55
131.55,115.19,0.52,173,0,118.4
307.74,291.39,0.33,140,1,322.27
84.84,73.8,0.51,189,1,78.4
415.6,418.08,0.61,45,0,411.35
79.86,61.65,0.51,61,0,75.1
156.49,142.23,0.78,187,0,152.8
475.21,479.97,0.35,47,0,479.44
407.5,397.76,0.61,2,1,442.04
180.45,181.73,0.51,120,1,193.41
154.1,147.46,0.58,111,0,154.64
376.94,393.44,0.7,143,0,406.8
52.78,52.54,0.66,146,0,48.54
180.82,182.57,0.09,34,0,171.19
150.26,170.04,0.59,114,0,154.44
234.54,246.87,0.39,190,0,225.64
218.49,206.78,0.53,149,0,217.99
374.45,382.44,0.57,162,0,363.14
469.35,455.16,0.29,101,0,436.76
306.99,299.26,0.28,146,0,286.05
200.31,213.57,0.81,198,0,209.86
67.81,86.41,0.68,157,1,79.33
350.34,369.22,0.4,154,0,348.37
225.83,221.85,0.65,175,0,215.99
190.66,201.13,0.38,53,0,198.14
187.71,175.57,0.93,177,0,186.95
134.78,143.46,0.38,57,0,136.43
177.81,158.86,0.08,113,0,161.92
238.33,233.59,0.51,164,0,230.97
424.63,434.66,0.31,174,0,407.94
388.2,377.74,0.19,54,0,358.26
465.45,469.31,0.43,13,0,478.67
477.28,481.42,0.46,39,0,480.81
392.55,403.38,0.67,12,0,408.58
399.26,417.4,0.51,184,0,389.73
383.06,373.25,0.34,38,0,383.32
484.48,471.71,0.21,38,0,449.06
139.13,127.86,0.88,95,0,145.31
426.26,426.22,0.76,60,0,454.01
298.1,290.87,0.75,143,0,320.36
285.44,279.93,0.39,26,0,288.39
371.76,381.74,0.2,133,0,347.65
407.08,400.05,0.97,186,0,422.67
184.26,188.87,0.51,49,0,189.47
302.47,306.84,0.53,189,0,292.53
296.32,278.8,0.54,171,0,278.65
73.27,83.97,0.66,197,0,74.87
399.72,399.96,0.44,59,0,400.22
313.17,299.04,0.34,188,0,299.1
63.4,63.56,0.59,54,0,61.14
403.78,394.56,0.64,143,0,398.19
168.83,178.8,0.79,128,0,178.82
374.02,378.74,0.3,49,0,350.85
247.9,255.79,0.64,192,0,243.01
131.44,133.07,0.15,12,0,124.67
152.51,164.73,0.05,80,0,147.94
268.77,261.48,0.36,186,0,259.0
170.9,183.51,0.23,52,0,158.63
200.98,186.6,0.29,116,0,183.82
264.19,275.37,0.56,8,0,272.18
272.86,258.81,0.27,144,0,246.15
491.2,499.36,0.49,97,0,496.4
352.3,343.97,0.3,25,0,350.08
220.5,216.01,0.49,118,0,223.35
288.68,284.55,0.94,163,0,292.19
442.19,451.42,0.62,45,0,441.44
61.85,81.45,0.58,41,0,71.36
493.73,483.91,0.46,197,0,474.57
247.48,264.84,0.88,17,0,279.36
193.39,204.63,0.57,150,0,196.0
492.12,478.39,0.32,118,0,492.37
138.26,157.87,0.52,173,0,135.76
153.5,158.22,0.49,167,0,154.15
196.54,215.88,0.35,69,0,200.6
263.76,259.3,0.66,51,0,264.89
327.33,342.29,0.44,33,0,336.78
210.03,207.18,0.35,135,1,216.48
169.6,170.2,0.46,22,0,174.12
158.25,149.21,0.82,183,0,160.33
90.13,74.21,0.69,28,0,85.8
351.39,369.03,0.56,48,0,355.61
364.86,346.78,0.84,83,1,404.3
299.68,308.57,0.95,186,0,313.12
339.47,335.75,0.53,32,1,355.32
160.86,164.94,0.55,159,0,158.59
406.67,406.43,0.29,96,0,376.81
354.25,355.41,0.32,116,0,353.15
119.28,126.91,0.07,178,0,111.51
436.8,454.51,0.26,174,0,400.85
356.19,372.38,0.53,23,1,381.81
99.0,97.36,0.5,98,1,107.58
379.75,384.36,0.85,117,0,408.31
213.08,218.74,0.67,140,0,215.73
428.27,409.45,0.37,67,0,426.01
399.47,392.56,0.33,17,0,408.83
382.02,380.22,0.57,62,0,380.92
70.4,64.86,0.36,80,0,72.04
156.56,145.4,0.76,19,0,165.53
323.58,341.54,0.5,111,0,333.49
369.45,367.24,0.56,15,0,381.69
257.84,263.42,0.1,171,0,228.83
435.76,423.96,0.08,36,0,400.17
97.16,115.49,0.32,6,1,109.6
375.27,361.12,0.76,32,0,399.39
77.63,94.39,0.0,22,1,77.92
437.8,439.32,0.4,16,0,453.73
306.27,287.02,0.7,64,1,339.61
315.47,330.29,0.7,69,0,346.6
263.12,253.23,0.66,83,1,276.88
279.32,266.63,0.44,140,0,273.39
457.71,452.1,0.53,101,0,457.44
443.63,455.02,0.37,163,0,434.26
237.8,256.7,0.59,88,1,256.49
245.75,237.54,0.37,132,0,240.71
323.99,340.01,0.31,166,0,315.86
281.41,295.49,0.38,32,0,286.77
266.08,270.04,0.48,13,0,276.67
369.03,371.8,0.23,127,0,346.91
363.55,351.28,0.31,171,0,345.08
308.62,305.24,0.69,180,0,299.05
325.4,310.19,0.59,12,1,354.78
304.88,316.08,0.29,103,0,289.58
230.45,243.1,0.67,34,0,231.56
300.11,312.42,0.61,5,0,312.85
384.27,367.39,0.13,82,0,350.15
100.34,105.6,0.85,147,0,108.81
433.55,421.45,0.42,108,0,428.1
397.58,416.44,0.42,169,0,385.56
271.09,277.3,0.28,32,0,257.06
458.63,471.18,0.55,77,0,463.47
105.39,104.25,0.71,168,1,111.88
354.54,351.77,0.57,112,0,350.89
129.48,123.81,0.26,90,0,114.0
463.94,461.17,0.64,79,0,462.41
404.69,413.3,0.48,183,0,392.83
209.27,203.5,0.55,183,0,197.49
260.83,273.19,0.49,55,0,266.54
233.03,234.94,0.52,46,0,237.15
499.23,486.54,0.64,28,0,495.57
232.82,214.62,0.57,168,0,215.24
53.51,35.72,0.46,19,0,49.24
181.05,193.35,0.23,94,1,177.39
123.41,116.76,0.51,150,0,119.96
362.42,380.08,0.52,102,1,388.74
465.73,461.45,0.66,50,0,463.25
456.44,437.28,0.56,161,0,433.7
459.37,477.61,0.47,179,1,469.27
144.93,139.74,0.57,27,0,147.54
101.61,84.46,0.58,98,0,99.29
124.95,106.91,0.61,46,0,115.88
418.88,414.11,0.4,128,0,420.12
369.52,379.0,0.51,194,0,358.15
328.11,331.13,0.18,144,1,318.93
484.32,488.37,0.33,193,0,469.28
366.63,359.44,0.32,160,0,352.03
408.55,422.25,0.36,89,1,431.64
187.26,168.69,0.59,196,0,171.7
356.96,367.02,0.34,49,0,355.79
345.67,331.09,0.26,152,0,309.73
368.87,350.19,0.5,110,0,361.94
367.29,376.94,0.58,92,0,372.1
419.69,425.52,0.53,20,0,421.99
469.76,463.14,0.48,40,0,464.56
348.66,368.29,0.56,66,0,349.79
164.13,156.56,0.44,193,0,153.84
490.21,497.18,0.63,91,0,495.02
429.37,437.8,0.97,40,0,462.88
66.17,65.48,0.53,102,0,68.33
348.01,349.9,0.47,127,1,372.23
88.19,81.52,0.7,83,0,96.71
116.48,128.86,0.61,126,0,115.78
144.24,146.53,0.67,137,0,142.37
136.9,125.7,0.54,15,0,140.01
342.38,358.43,0.58,21,1,370.06
440.91,423.46,0.57,164,1,443.54
218.55,209.86,0.72,94,0,235.36
421.45,419.47,0.22,12,0,407.68
491.45,486.96,0.38,171,0,473.37
289.8,271.22,0.29,108,0,265.17
100.33,92.86,0.55,18,0,96.92
433.54,419.04,0.77,197,1,471.46
85.33,88.64,0.46,168,0,88.14
232.96,233.65,0.59,132,0,233.11
244.37,240.78,0.25,64,0,222.67
68.87,51.39,0.44,101,0,61.67
73.83,68.78,0.36,55,0,70.51
111.87,92.58,0.68,189,0,100.36
244.48,253.03,0.48,176,1,253.5
239.93,250.02,0.72,166,1,265.25
141.25,132.96,0.78,39,0,147.97
360.45,363.16,0.76,72,0,388.09
198.47,213.55,0.44,53,0,202.01
494.76,498.73,0.24,139,0,465.46
215.6,222.42,0.51,96,0,218.39
302.29,313.04,0.65,146,0,301.63
256.63,262.98,0.73,106,0,274.7
307.34,316.2,0.79,49,0,334.51
152.4,139.08,0.55,120,0,143.65
205.46,191.29,0.13,107,1,193.91
268.83,278.19,0.75,166,0,278.6
150.97,162.8,0.28,60,0,140.62
116.48,109.07,0.68,92,0,109.46
93.61,85.23,0.36,54,0,88.11
251.06,269.31,0.56,166,0,247.39
423.97,407.93,0.41,8,0,434.6
496.93,493.93,0.34,94,1,524.34
404.52,410.86,0.32,135,0,403.15
280.6,291.51,0.51,66,0,285.59
117.07,110.91,0.49,37,0,114.26
419.37,422.46,0.33,67,0,420.83
109.76,103.47,0.68,169,0,108.61
116.5,126.33,0.5,161,0,112.08
441.65,438.44,0.51,25,0,443.07
184.3,182.22,0.93,10,0,200.8
470.57,482.44,0.33,101,0,471.69
150.1,138.1,0.6,58,1,152.21
88.36,80.91,0.26,98,0,79.26
224.78,243.18,0.79,63,1,256.92
99.92,109.95,0.68,176,0,99.48
434.49,444.54,0.62,170,1,443.08
170.44,186.0,0.53,194,1,174.22
201.35,200.62,0.38,39,0,199.72
97.33,90.25,0.27,56,0,89.18
336.08,321.49,0.25,171,0,302.48
423.93,427.49,0.74,11,0,466.99
346.58,349.2,0.77,159,0,356.04
274.68,267.16,0.51,111,0,268.57
321.48,316.5,0.66,115,0,320.67
218.56,224.73,0.54,159,1,227.8
205.65,210.37,0.73,129,1,238.63
492.73,507.39,0.48,117,0,494.23
393.78,402.05,0.52,108,0,398.13
149.14,144.91,0.16,144,0,141.84
387.72,367.77,0.76,112,0,404.88
213.5,196.89,0.74,191,0,211.78
489.39,479.07,0.48,115,0,484.58
248.91,236.6,0.26,107,0,230.76
388.2,371.37,0.47,130,0,384.76
260.94,260.91,0.55,91,1,273.19
192.03,208.84,0.44,8,0,202.52
159.21,159.91,0.46,3,1,175.12
304.79,295.26,0.74,51,0,322.23
495.81,511.09,0.55,1,1,544.9
107.02,91.55,0.83,139,1,112.94
278.76,284.63,0.7,167,0,267.06
108.65,115.89,0.51,66,1,119.35
436.87,425.46,0.55,45,0,432.55
295.6,294.08,0.49,61,0,298.2
241.85,261.82,0.27,172,0,219.0
199.3,197.73,0.46,83,1,213.13
345.98,358.58,0.44,116,0,349.87
122.16,137.94,0.29,199,0,112.65
456.3,445.66,0.86,187,0,467.11
246.94,261.16,0.58,142,0,248.66
378.8,362.36,0.64,18,0,388.03
356.76,374.13,0.45,140,0,364.37
394.22,394.49,0.58,131,0,395.82
278.17,264.17,0.58,92,0,274.9
63.94,55.06,1.0,76,0,63.9
194.04,202.06,0.51,54,0,191.96
266.09,256.81,0.19,138,0,241.25
156.42,151.05,0.25,198,0,137.18
90.32,78.96,0.36,182,0,85.79
224.31,224.24,0.68,151,1,225.09
468.89,470.12,0.2,61,0,436.38
460.84,455.93,0.83,127,0,493.56
70.13,69.5,0.25,80,0,62.15
489.01,498.07,0.49,182,1,498.86
247.69,240.65,0.72,35,0,266.19
424.79,438.82,0.33,45,0,427.81
424.12,423.73,0.51,6,1,467.24
142.88,151.32,0.17,2,0,142.78
330.67,344.24,0.61,175,0,326.6
286.14,267.58,0.79,24,0,301.0
325.04,344.95,0.73,133,0,356.4
247.88,262.1,0.47,172,0,245.69
328.12,311.78,0.36,64,0,327.44
62.95,42.95,0.59,21,0,55.93
437.86,431.09,0.68,64,0,437.62
433.54,434.97,0.33,162,0,417.23
417.51,436.19,0.76,57,0,450.97
480.45,499.79,0.47,123,0,481.41
163.09,179.96,0.5,102,1,178.51
250.22,259.25,0.2,99,1,247.57
174.75,191.41,0.51,147,0,177.84
302.83,319.3,0.01,157,0,273.72
390.8,372.83,0.14,179,0,349.32
285.21,296.09,0.59,28,0,290.07
57.92,47.6,0.13,16,1,52.51
368.17,349.88,0.35,144,1,384.25
403.01,412.97,0.14,76,1,397.61
439.65,423.22,0.64,102,0,433.06
62.98,47.93,0.76,199,1,69.03
245.02,248.81,0.46,55,0,250.84
101.7,104.93,0.63,1,0,103.99
340.37,322.57,0.57,25,0,332.56
418.21,437.64,0.59,20,0,428.01
446.94,443.93,0.73,99,0,473.58
150.86,135.11,0.68,141,0,145.73
216.8,207.38,0.47,105,0,217.87
290.93,282.02,0.52,0,0,300.71
57.23,43.3,0.71,39,1,65.13
446.96,449.51,0.68,12,0,468.19
358.55,377.57,0.57,166,0,351.23
223.2,234.51,0.36,52,0,222.17
117.35,127.19,0.14,151,0,109.38
60.51,47.66,0.07,110,0,48.32
449.75,466.13,0.73,34,0,487.81
351.32,340.13,0.67,188,0,339.03
372.47,366.48,0.54,181,1,373.38
187.75,186.28,1.0,128,0,202.15
244.3,254.75,0.47,61,0,246.0
270.97,287.84,0.43,162,1,278.1
417.17,407.03,0.5,166,0,400.16
499.94,505.71,0.48,57,1,529.62
497.61,495.9,0.89,107,0,534.36
308.25,296.02,0.79,177,0,315.46
235.15,252.02,0.61,15,0,245.63
392.44,401.28,0.88,88,0,417.56
277.91,294.88,0.39,40,0,285.18
311.46,311.48,0.56,21,0,307.81
282.76,264.74,0.63,9,1,305.25
113.47,119.46,0.43,36,0,112.39
291.37,290.63,0.24,2,0,275.73
347.08,337.92,0.34,115,0,339.34
439.42,452.32,0.33,1,0,460.28
343.45,357.86,0.46,31,0,343.62
60.2,77.11,0.28,175,1,57.64
152.36,142.73,0.75,105,0,155.98
436.39,422.66,0.41,71,0,434.1
110.91,96.63,0.66,131,0,101.75
179.67,160.04,0.69,23,0,171.24
123.6,133.08,0.5,194,0,123.75
475.22,473.23,0.43,133,0,474.36
72.42,82.09,0.25,41,0,74.87
165.3,178.73,0.38,79,0,166.35
233.67,230.03,0.33,62,0,234.63
491.28,472.85,0.41,64,0,481.44
102.97,119.62,0.71,180,0,106.7
134.73,117.39,0.58,33,0,131.11
213.88,221.98,0.38,79,0,217.75
471.74,456.05,0.56,11,1,511.34
394.88,383.5,0.34,113,1,410.94
126.26,109.0,0.56,48,0,118.31
309.71,300.31,0.72,46,0,327.65
397.02,394.31,0.82,152,0,408.31
179.15,173.32,0.5,76,0,180.66
296.06,288.76,0.97,89,0,311.4
300.47,314.18,0.57,192,0,292.95
258.85,250.76,0.74,130,0,273.32
331.86,324.06,0.21,111,0,305.13
298.96,316.64,0.65,58,0,304.85
106.67,94.24,0.62,10,0,108.8
194.44,202.4,0.43,190,0,194.61
169.77,161.63,0.44,39,0,166.88
299.19,284.08,0.45,135,0,289.87
222.58,205.33,0.63,9,0,222.81
378.13,386.79,0.67,164,0,363.02
371.69,373.42,0.39,85,0,373.3
388.85,398.23,0.65,148,0,388.57
354.67,363.18,0.51,140,0,357.86
218.2,203.71,0.56,163,0,208.72
80.78,94.99,0.63,154,1,91.37
239.89,257.9,0.64,159,0,236.39
415.2,416.54,0.25,53,0,383.13
142.77,162.45,0.26,9,1,153.35
149.41,145.93,0.79,185,1,166.31
64.6,83.61,0.61,174,0,71.41
381.45,393.18,0.63,90,0,389.92
498.23,512.53,0.26,75,0,465.91
331.87,340.63,0.39,142,1,348.47
117.9,102.9,0.84,115,0,123.48
